aria,line,name,name_k,previous_next,latitude_longitude,address,postcode,trangit
北海道,JR函館本線,近文,ちかぶみ,"
納内	旭川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.19.44.900N43.47.13.100&ZM=8&SZ=672,120",旭川市近文町,0700821,"
函館本線
"
北海道,JR函館本線,旭川,あさひかわ,"
近文		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E142.21.42.700N43.45.39.500&ZM=8&SZ=672,120",旭川市宮下通,0700030,"
函館本線
宗谷本線
富良野線
石北本線
"
北海道,JR千歳線,沼ノ端,ぬまのはた,"
	植苗	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.41.48.200N42.40.10.200&ZM=8&SZ=672,120",苫小牧市沼ノ端,0591364,"
千歳線
室蘭本線
"
北海道,JR千歳線,植苗,うえなえ,"
沼ノ端	新千歳空港	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.44.20.400N42.42.40.100&ZM=8&SZ=672,120",苫小牧市植苗,0591365,"
千歳線
"
北海道,JR千歳線,新千歳空港,しんちとせくうこう,"
植苗	南千歳	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.41.4.000N42.47.5.000&ZM=8&SZ=672,120",千歳市美々,0660012,"
千歳線
"
北海道,JR千歳線,南千歳,みなみちとせ,"
新千歳空港	千歳（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.40.43.900N42.48.20.500&ZM=8&SZ=672,120",千歳市平和,0660044,"
千歳線
石勝線
"
北海道,JR千歳線,千歳（北海道）,ちとせ,"
南千歳	長都	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.39.21.900N42.49.32.300&ZM=8&SZ=672,120",千歳市千代田町,0660062,"
千歳線
"
北海道,JR千歳線,長都,おさつ,"
千歳（北海道）	サッポロビール庭園	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.37.36.700N42.50.58.800&ZM=8&SZ=672,120",千歳市上長都,0660077,"
千歳線
"
北海道,JR千歳線,サッポロビール庭園,さっぽろびーるていえん,"
長都	恵庭	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.36.32.800N42.51.52.100&ZM=8&SZ=672,120",恵庭市戸磯,0611405,"
千歳線
"
北海道,JR千歳線,恵庭,えにわ,"
サッポロビール庭園	恵み野	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.35.23.600N42.52.50.200&ZM=8&SZ=672,120",恵庭市相生町,0611448,"
千歳線
"
北海道,JR千歳線,恵み野,めぐみの,"
恵庭	島松	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.34.41.400N42.54.0.500&ZM=8&SZ=672,120",恵庭市恵み野西,0611373,"
千歳線
"
北海道,JR千歳線,島松,しままつ,"
恵み野	北広島	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.34.37.000N42.55.6.600&ZM=8&SZ=672,120",恵庭市島松本町,0611353,"
千歳線
"
北海道,JR千歳線,北広島,きたひろしま,"
島松	上野幌	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.34.0.700N42.58.36.800&ZM=8&SZ=672,120",北広島市中央,0611121,"
千歳線
"
北海道,JR千歳線,上野幌,かみのっぽろ,"
北広島	新札幌	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.29.26.900N43.0.49.600&ZM=8&SZ=672,120",札幌市厚別区厚別町上野幌,0040039,"
千歳線
"
北海道,JR千歳線,新札幌,しんさっぽろ,"
上野幌	平和	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.28.35.600N43.2.9.100&ZM=8&SZ=672,120",札幌市厚別区厚別中央二条,0040052,"
千歳線
"
